PG.ProteinAccessions	[1] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A5_1_22639.htrms.PG.Quantity	[2] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A11_1_22645.htrms.PG.Quantity	[3] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B5_1_22651.htrms.PG.Quantity	[4] 20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B11_1_22657.htrms.PG.Quantity
Q8IY22	250.0550079345703	240.93113708496094	250.6482696533203	252.34312438964844
Q8IY26	162.65065002441406	152.71823120117188	162.48558044433594	NaN
Q8IY31	97.6510009765625	126.1208724975586	116.3915023803711	103.377197265625
Q8IY37	1056.963623046875	1025.4190673828125	1003.5778198242188	1062.20458984375
Q8IY45	83.13475799560547	79.76058959960938	100.48811340332031	83.2099609375
Q8IY47	49.79537582397461	43.47500991821289	43.19575500488281	69.92649841308594
Q8IY57	141.7624969482422	133.8385009765625	115.14330291748047	101.14215850830078
Q8IY67	1123.8564453125	1061.042236328125	1105.539306640625	1156.402099609375
Q8IY81	1159.17822265625	1195.8212890625	1170.9140625	1135.70849609375
Q8IY92	77.06522369384766	64.56163024902344	54.23782730102539	59.31958770751953
Q8IY95	336.01361083984375	339.0936279296875	295.1900329589844	315.81207275390625
Q8IYA6	95.98490142822266	55.233333587646484	66.81407165527344	98.1832504272461
Q8IYB1	214.09664916992188	172.93118286132812	63.97700119018555	129.2935791015625
Q8IYB3	1354.8990478515625	1528.6661376953125	1456.9832763671875	1448.9462890625
Q8IYB5	740.4765625	702.0708618164062	645.9707641601562	574.6260986328125
Q8IYB7	270.31695556640625	269.7112121582031	281.86431884765625	309.56182861328125
Q8IYB8	1117.7232666015625	1115.92822265625	1068.047119140625	1071.8927001953125
Q8IYB9	74.18878936767578	98.95838165283203	NaN	NaN
Q8IYD1	1070.040283203125	1544.4818115234375	886.9169921875	1079.8692626953125
Q8IYH5	94.2589340209961	69.56175994873047	83.27035522460938	90.69898986816406
Q8IYI6	363.15252685546875	337.25750732421875	330.4649658203125	320.262451171875
Q8IYL3	71.4057846069336	66.3178939819336	63.283843994140625	74.958251953125
Q8IYQ7	289.3055114746094	250.86990356445312	293.9217834472656	269.3978271484375
Q8IYR2	820.0723876953125	578.61572265625	495.87469482421875	784.5105590820312
Q8IYS1	802.8434448242188	786.9888916015625	783.3497314453125	822.2367553710938
Q8IYS2	361.7179260253906	318.1788330078125	295.56756591796875	325.47174072265625
Q8IYT2	447.8888854980469	553.1337280273438	496.90216064453125	523.41943359375
Q8IYU8	334.2931823730469	346.64654541015625	335.3486328125	314.2243347167969
Q8IYW5	47.80731964111328	42.713157653808594	53.690643310546875	39.16404342651367
Q8IZ07	119.28610229492188	107.5751953125	108.05804443359375	91.92324829101562
Q8IZ13	19.895599365234375	NaN	NaN	12.081101417541504
Q8IZ21	213.48876953125	240.1012725830078	226.17486572265625	226.21217346191406
Q8IZ52	NaN	82.01819610595703	49.28057098388672	75.83452606201172
Q8IZ69	597.1365356445312	649.603759765625	613.9757690429688	663.1156005859375
Q8IZ73	535.984619140625	505.1480712890625	491.81500244140625	504.00091552734375
Q8IZ81	202.991943359375	178.70350646972656	209.8077850341797	176.12005615234375
Q8IZ83	399.7943420410156	396.4990234375	409.2683410644531	383.05303955078125
Q8IZA0	258.8062438964844	226.49794006347656	237.81082153320312	220.3607940673828
Q8IZE3	284.0397644042969	254.79000854492188	272.97088623046875	264.3556213378906
Q8IZH2	191.510986328125	194.5606231689453	209.14796447753906	211.47930908203125
Q8IZL8	2084.106689453125	2171.689697265625	2047.2208251953125	2033.4920654296875
Q8IZM8	65.58822631835938	51.68129348754883	66.34069061279297	43.7393798828125
Q8IZN3;Q9Y397	61.80770492553711	48.43489456176758	67.14250946044922	79.66932678222656
Q8IZP0	758.519287109375	759.02099609375	749.861083984375	709.5226440429688
Q8IZP2	216.60523986816406	216.4894561767578	202.92892456054688	158.52703857421875
Q8IZQ5	96.49949645996094	76.8080825805664	73.2679443359375	53.122467041015625
Q8IZT6	152.98655700683594	138.64541625976562	118.3756332397461	108.54481506347656
Q8IZV5	187.17103576660156	205.36456298828125	199.52272033691406	191.3184814453125
Q8N0S6	552.7205200195312	488.40557861328125	417.2686767578125	348.0469055175781
Q8N0T1	220.88864135742188	218.51394653320312	237.19833374023438	193.19384765625
Q8N0U4	NaN	NaN	17.287620544433594	29.337810516357422
Q8N0U8	1352.860595703125	1254.1153564453125	1195.709228515625	1165.3121337890625
Q8N0V3	144.6678009033203	117.29219818115234	140.7189178466797	133.74160766601562
Q8N0W3	161.1722412109375	184.98524475097656	150.57101440429688	187.36959838867188
Q8N0X7	1554.5906982421875	1453.25634765625	1432.9613037109375	1478.22607421875
Q8N0Z3	NaN	NaN	57.68537902832031	26.846351623535156
Q8N0Z6	1398.046142578125	1485.2525634765625	1413.7022705078125	1567.7218017578125
Q8N108	177.45263671875	188.53109741210938	179.66824340820312	159.0589141845703
Q8N122	431.21160888671875	409.4658203125	379.296875	392.88275146484375
Q8N128	321.9903869628906	308.4221496582031	317.47515869140625	275.6694030761719
Q8N129	388.7156066894531	412.01666259765625	418.6106872558594	431.6453857421875
Q8N131	379.9617614746094	441.6865234375	287.28253173828125	368.896728515625
Q8N138	48.45555114746094	27.837324142456055	56.755470275878906	36.70050048828125
Q8N142	138.0522003173828	89.673095703125	66.0508804321289	67.47564697265625
Q8N157	NaN	NaN	59.03063201904297	58.752079010009766
Q8N163	3259.18310546875	3205.23095703125	3284.139404296875	3224.48046875
Q8N183	2364.642578125	2691.9951171875	2558.748046875	2588.286376953125
Q8N196	780.0301513671875	759.8453979492188	732.0426025390625	726.0047607421875
Q8N1B4	608.696533203125	604.5069580078125	596.0997314453125	594.5394287109375
Q8N1F7	6535.4345703125	6756.45166015625	6458.021484375	6509.2880859375
Q8N1F8	170.34230041503906	210.1483917236328	198.59222412109375	187.68624877929688
Q8N1G0	122.37667083740234	88.39707946777344	70.93816375732422	91.69107055664062
Q8N1G2	1270.76171875	1306.3472900390625	1209.332275390625	1250.2347412109375
Q8N1G4	2173.47314453125	2330.173828125	2236.006103515625	2163.777099609375
Q8N1I0	106.2551498413086	96.66299438476562	73.11346435546875	126.6914291381836
Q8N1S5	883.4390869140625	819.7085571289062	840.6674194335938	774.6065063476562
Q8N201	1164.1300048828125	1161.152099609375	1181.873291015625	1158.9930419921875
Q8N2A8	407.1056823730469	402.8860778808594	438.05902099609375	402.3094787597656
Q8N2F6	180.8784637451172	210.53623962402344	243.40603637695312	240.8800048828125
Q8N2G8	94.7255859375	117.46047973632812	132.42832946777344	93.80789184570312
Q8N2H4	207.27273559570312	200.06825256347656	166.50831604003906	161.74810791015625
Q8N2K0	340.26025390625	341.7272644042969	346.2117004394531	346.9862976074219
Q8N2K1	481.5476379394531	443.9119567871094	465.701416015625	452.1364440917969
Q8N2M8	167.91294860839844	178.3046112060547	142.39520263671875	139.93954467773438
Q8N2U0	142.42752075195312	211.33238220214844	236.4983673095703	330.46661376953125
Q8N2W9	411.0063781738281	386.0906066894531	400.1660461425781	325.6296691894531
Q8N2Y8	NaN	50.79146194458008	45.47542190551758	75.40270233154297
Q8N2Z9	258.16546630859375	241.86109924316406	238.65733337402344	237.6253662109375
Q8N300	44.62353515625	NaN	61.77537155151367	83.10490417480469
Q8N302	47.21699905395508	56.7523078918457	51.35841751098633	49.29930114746094
Q8N335	995.5152587890625	968.080078125	996.2987670898438	941.6646728515625
Q8N357	420.74688720703125	363.4836120605469	348.234619140625	338.0008239746094
Q8N370	212.29168701171875	198.89852905273438	171.19361877441406	NaN
Q8N371	361.3538513183594	392.156005859375	388.5535888671875	369.6876525878906
Q8N392	225.7355194091797	192.01353454589844	231.9577178955078	221.9176788330078
Q8N3C0	872.8345336914062	889.3065185546875	868.8513793945312	862.9817504882812
Q8N3D4	455.4112243652344	458.306396484375	464.39581298828125	484.3949890136719
Q8N3E9	229.7086181640625	230.8218994140625	198.95556640625	198.92286682128906
Q8N3F8	65.18138122558594	33.71160125732422	21.18726921081543	26.423402786254883
Q8N3J2	37.00413513183594	34.63047409057617	37.968135833740234	37.34357452392578
Q8N3J3	NaN	33.99821853637695	57.98565673828125	71.86383056640625
Q8N3P4	193.24661254882812	175.7374267578125	161.32650756835938	194.1745147705078
Q8N3R9	415.0920104980469	368.8726501464844	316.63909912109375	303.55792236328125
Q8N3U4	2611.7373046875	2433.307373046875	2347.931640625	2431.322265625
Q8N3V7	237.22193908691406	201.67813110351562	192.47499084472656	206.1298370361328
Q8N3X1	812.6445922851562	880.10595703125	811.2904052734375	837.9478759765625
Q8N3Z3	259.5240478515625	228.5724334716797	262.3462829589844	278.06787109375
Q8N3Z6	111.85472106933594	120.07520294189453	121.90464782714844	118.42879486083984
Q8N441	95.00828552246094	58.69780731201172	87.07657623291016	131.83529663085938
Q8N442	91.03663635253906	66.16228485107422	48.08122634887695	NaN
Q8N448	79.68854522705078	88.34632873535156	69.07891082763672	102.9367904663086
Q8N461	449.6378479003906	578.699951171875	183.9331512451172	179.84068298339844
Q8N488	76.8628921508789	56.82807540893555	65.26533508300781	69.47486114501953
Q8N490	180.7649383544922	198.28453063964844	263.01568603515625	197.62794494628906
Q8N4C8	347.19183349609375	342.1207275390625	326.2289733886719	303.5040588378906
Q8N4H5	196.23526000976562	190.7419891357422	139.41769409179688	130.5780487060547
Q8N4J0	241.48086547851562	257.1639404296875	251.14468383789062	279.9984130859375
Q8N4L2	137.93006896972656	126.52765655517578	123.20545959472656	95.45148468017578
Q8N4P3	181.46815490722656	171.37783813476562	187.2861328125	200.7286834716797
Q8N4Q0	205.27577209472656	185.8286590576172	149.78135681152344	212.3912811279297
Q8N4Q1	384.6756591796875	375.7012634277344	405.1123046875	377.3069763183594
Q8N4T8	128.8948974609375	115.65330505371094	122.01545715332031	91.66340637207031
Q8N4V1	647.1288452148438	675.3575439453125	585.0901489257812	541.227294921875
Q8N511	118.5245132446289	85.97418975830078	116.88734436035156	94.2783432006836
Q8N531	433.6154479980469	413.9827880859375	450.39630126953125	473.55218505859375
Q8N543	303.2882995605469	287.8221435546875	319.62823486328125	320.5643310546875
Q8N556	291.56524658203125	278.5835266113281	268.447021484375	251.1241455078125
Q8N567	182.99969482421875	214.62051391601562	170.4031524658203	223.46473693847656
Q8N573	204.40492248535156	178.47271728515625	172.6353759765625	192.49928283691406
Q8N584	486.25848388671875	505.7937927246094	481.4862060546875	459.0841064453125
Q8N5A5	260.0742492675781	202.97512817382812	215.9222869873047	226.56822204589844
Q8N5C6	1127.883544921875	995.291259765625	1275.3624267578125	1043.3154296875
Q8N5C7	193.09646606445312	194.9790496826172	192.46450805664062	204.0906219482422
Q8N5D0	78.3585205078125	75.65516662597656	86.00830078125	73.8834228515625
Q8N5F7	251.67031860351562	260.06048583984375	255.41795349121094	267.28485107421875
Q8N5G0	421.4689025878906	480.82452392578125	376.18438720703125	423.5974426269531
Q8N5G2	292.5552978515625	254.50144958496094	260.7218322753906	258.7955627441406
Q8N5I2	164.15185546875	164.2720947265625	171.0043182373047	114.10034942626953
Q8N5I4	77.78463745117188	92.15789031982422	91.96875762939453	NaN
Q8N5I9	507.3949890136719	477.0726013183594	487.29388427734375	483.5829162597656
Q8N5J2	NaN	NaN	48.548545837402344	NaN
Q8N5K1	2442.61181640625	2774.11572265625	2030.05908203125	2274.31005859375
Q8N5L8	420.87066650390625	387.405029296875	389.6791076660156	346.9653625488281
Q8N5M1	203.72447204589844	204.55699157714844	217.6147918701172	207.9599151611328
Q8N5M4	661.4500732421875	613.595947265625	650.1278076171875	598.55859375
Q8N5M9	1235.969970703125	1087.1707763671875	976.379638671875	847.1859741210938
Q8N5N7	752.057373046875	763.1128540039062	745.098876953125	816.0374755859375
Q8N5P1	353.89569091796875	315.9922180175781	312.6243896484375	330.88482666015625
Q8N5S9	184.79428100585938	197.2402801513672	188.14309692382812	206.05906677246094
Q8N5U6	140.38357543945312	154.0641632080078	139.66395568847656	134.94561767578125
Q8N5Y2	60.29343795776367	64.0333251953125	46.518985748291016	50.091304779052734
Q8N5Y8	153.14700317382812	129.602294921875	131.83551025390625	110.23723602294922
Q8N612	95.41706085205078	107.67658233642578	83.91211700439453	105.33456420898438
Q8N653	84.84771728515625	91.67759704589844	80.30825805664062	93.05239868164062
Q8N668	375.59625244140625	330.9578552246094	400.38897705078125	332.2044372558594
Q8N680	71.45442962646484	82.94123077392578	70.00648498535156	56.25465393066406
Q8N684	1565.78369140625	1464.383544921875	1459.486083984375	1506.1336669921875
Q8N6H7	703.64013671875	731.739501953125	716.6143188476562	686.1648559570312
Q8N6L1	234.90272521972656	249.76904296875	324.6082763671875	295.6510925292969
Q8N6M0	1084.001220703125	1121.839599609375	1212.67529296875	1168.9156494140625
Q8N6M3	575.3521728515625	696.7460327148438	398.33319091796875	417.5048522949219
Q8N6N3	481.199951171875	485.1686096191406	505.9482421875	453.432861328125
Q8N6R0	730.1812744140625	701.5963745117188	748.2264404296875	660.8119506835938
Q8N6S4	234.60121154785156	211.7990264892578	219.9823455810547	175.13864135742188
Q8N6S5	444.37115478515625	369.421142578125	390.15240478515625	377.4451904296875
Q8N6T3	882.1143188476562	940.3548583984375	916.6007080078125	942.7484741210938
Q8N6T7	125.73782348632812	139.16677856445312	127.08280944824219	128.98577880859375
Q8N726	361.22161865234375	328.02044677734375	316.62310791015625	287.5547790527344
Q8N766	1885.143798828125	1876.0384521484375	1860.4208984375	1910.157958984375
Q8N7C3	156.71072387695312	138.9674072265625	142.9095916748047	184.97760009765625
Q8N7H5	1521.521240234375	1534.47802734375	1561.1068115234375	1544.3428955078125
Q8N7R7	83.52828979492188	120.96723937988281	73.9815444946289	89.76378631591797
Q8N806	592.095458984375	522.565673828125	528.5242919921875	516.099609375
Q8N884	241.49974060058594	257.2853088378906	259.5909729003906	234.2744903564453
Q8N8A2	49.34205627441406	NaN	NaN	66.72322845458984
Q8N8A6	875.4359130859375	903.9710693359375	999.0178833007812	884.9508056640625
Q8N8D1	236.01719665527344	120.64517974853516	NaN	237.7469482421875
Q8N8J7	35.18536376953125	37.730587005615234	36.64837646484375	17.946680068969727
Q8N8N7	NaN	145.15455627441406	130.3760223388672	121.25391387939453
Q8N8Q3	69.6755142211914	64.07732391357422	NaN	114.00346374511719
Q8N8Q8	39.93292999267578	72.08924102783203	45.05950164794922	NaN
Q8N8Q9	79.5860366821289	88.72120666503906	96.5223617553711	100.0909423828125
Q8N8R5	196.53424072265625	58.651527404785156	62.2321891784668	48.723331451416016
Q8N8R7	110.17733001708984	104.71968078613281	95.83895111083984	NaN
Q8N8S7	767.47314453125	818.7919311523438	757.7332763671875	755.5553588867188
Q8N8U2	307.76953125	329.5679626464844	288.5222473144531	192.02688598632812
Q8N954	364.86273193359375	311.3145751953125	376.98046875	355.5530700683594
Q8N961	166.05453491210938	170.87210083007812	140.45205688476562	NaN
Q8N983	853.12109375	770.529296875	803.3171997070312	787.8984375
Q8N999	267.9312744140625	231.74073791503906	235.61927795410156	232.92787170410156
Q8N9A8	61.93132019042969	56.575279235839844	83.39978790283203	NaN
Q8N9B5	233.683349609375	196.87387084960938	196.10903930664062	173.5394744873047
Q8N9F7	93.15338134765625	87.3118896484375	92.20581817626953	80.06572723388672
Q8N9M1	202.39862060546875	191.2455291748047	222.78094482421875	195.76019287109375
Q8N9M5	242.83375549316406	219.79837036132812	175.16551208496094	187.77525329589844
Q8N9N2	361.2311706542969	371.81024169921875	342.68072509765625	371.6719970703125
Q8N9N5	151.14276123046875	135.54898071289062	136.20025634765625	130.45455932617188
Q8N9N7	531.3740844726562	561.2022705078125	561.1752319335938	527.1625366210938
Q8N9N8	221.1607666015625	236.60147094726562	224.48422241210938	238.1026611328125
Q8N9Q2	NaN	9.218509674072266	14.29764461517334	NaN
Q8N9R8	169.81143188476562	155.09849548339844	164.7262420654297	136.79071044921875
Q8N9T8	572.7977905273438	530.122314453125	524.5038452148438	579.345458984375
Q8NA72	42.62894821166992	NaN	NaN	29.356204986572266
Q8NAB2	NaN	141.9617462158203	NaN	NaN
Q8NAF0	165.80545043945312	186.19020080566406	151.95260620117188	162.55215454101562
Q8NAN2	154.46676635742188	134.617919921875	182.0462646484375	171.23423767089844
Q8NAT1	232.93240356445312	259.7983093261719	207.77757263183594	251.19456481933594
Q8NAV1	1010.5191650390625	1023.0658569335938	981.4183349609375	971.7916870117188
Q8NB14	NaN	100.92832946777344	NaN	NaN
Q8NB15	137.5957794189453	78.17520141601562	135.96682739257812	NaN
Q8NB16	1238.6729736328125	1216.8065185546875	1236.36962890625	1285.6656494140625
Q8NB37	411.83001708984375	351.7408447265625	424.8027038574219	438.31500244140625
Q8NB46	489.3757019042969	447.1854553222656	463.98480224609375	437.7998962402344
Q8NB49	304.1526184082031	301.0445861816406	302.92987060546875	313.6177062988281
Q8NB78	300.70306396484375	321.7775573730469	371.063232421875	314.6736755371094
Q8NB90	571.232177734375	614.9163208007812	594.9649658203125	619.6149291992188
Q8NB91	177.83251953125	195.13232421875	139.36717224121094	143.73489379882812
Q8NBA8	97.71707916259766	81.65340423583984	58.976593017578125	83.85737609863281
Q8NBF2	670.3425903320312	623.4129638671875	704.1639404296875	730.1029052734375
Q8NBF6	691.8084106445312	746.031005859375	671.7713012695312	689.236083984375
Q8NBI2	286.87646484375	247.67117309570312	311.96209716796875	288.2035217285156
Q8NBI6	487.78167724609375	477.06451416015625	568.2635498046875	533.83642578125
Q8NBJ4	1667.7193603515625	1647.615966796875	1585.616943359375	1652.7005615234375
Q8NBJ5	2481.104248046875	2636.439453125	2735.32373046875	2680.546142578125
Q8NBJ7	1811.6641845703125	1787.994384765625	1793.018310546875	1741.734619140625
Q8NBK3	150.96226501464844	158.8734588623047	135.25979614257812	136.66038513183594
Q8NBL1	217.3113555908203	190.17333984375	175.23202514648438	227.52972412109375
Q8NBM4	176.16897583007812	193.45118713378906	181.35841369628906	175.27638244628906
Q8NBM8	184.31887817382812	198.66458129882812	182.60092163085938	188.55760192871094
Q8NBN3	548.778564453125	483.4378967285156	444.1878662109375	472.3409118652344
Q8NBN7	760.0405883789062	841.926025390625	792.6474609375	866.5060424804688
Q8NBP0	283.18634033203125	273.3453063964844	291.8946228027344	297.8355407714844
Q8NBP7	248.49871826171875	210.37977600097656	214.542724609375	228.5870361328125
Q8NBQ5	205.67410278320312	206.2672576904297	214.34127807617188	221.02413940429688
Q8NBR6	43.273048400878906	51.30765151977539	41.22618865966797	NaN
Q8NBS9	4808.6123046875	4984.76025390625	4792.27099609375	4886.40087890625
Q8NBT0	35.439369201660156	40.125885009765625	31.869773864746094	31.904874801635742
Q8NBT2	330.92095947265625	311.8243713378906	337.4316711425781	319.0022888183594
Q8NBU5	1731.939208984375	1935.8973388671875	1861.4091796875	1889.77490234375
Q8NBW4	137.5567169189453	189.43017578125	250.6987762451172	231.62612915039062
Q8NBZ0	248.71832275390625	263.69915771484375	239.74557495117188	222.3317413330078
Q8NBZ7	141.20387268066406	135.35501098632812	148.7119598388672	161.82371520996094
Q8NC26	549.5997314453125	527.1243286132812	605.15234375	556.8092041015625
Q8NC42	496.1258239746094	467.39544677734375	516.0444946289062	432.9221496582031
Q8NC44	142.22254943847656	154.7229766845703	189.6735382080078	204.45091247558594
Q8NC51	10846.564453125	10776.5068359375	10648.7646484375	10550.0712890625
Q8NC54	219.00498962402344	234.54779052734375	248.79173278808594	233.66748046875
Q8NC56	461.27923583984375	480.1804504394531	505.6436767578125	470.92034912109375
Q8NC60	504.4298400878906	475.2477111816406	465.1207275390625	406.4143981933594
Q8NC96	625.4208374023438	639.9183349609375	634.05517578125	688.8582153320312
Q8NCA5	838.6968383789062	863.8757934570312	940.6024780273438	972.593017578125
Q8NCC3	45.82933807373047	51.544525146484375	72.32244110107422	71.88602447509766
Q8NCD3	91.05518341064453	103.26734924316406	76.09288024902344	105.04467010498047
Q8NCE0	325.959228515625	331.37548828125	317.13238525390625	299.7327575683594
Q8NCE2	76.43294525146484	79.18810272216797	56.02886962890625	56.519737243652344
Q8NCF5	540.2277221679688	551.881103515625	547.0050659179688	540.9827880859375
Q8NCG7	803.52197265625	835.3715209960938	826.1653442382812	815.69384765625
Q8NCH0	202.77679443359375	227.55929565429688	208.94815063476562	247.80140686035156
Q8NCJ5	250.43643188476562	274.7103271484375	266.494873046875	229.07591247558594
Q8NCM8	306.9191589355469	273.2141418457031	292.3273010253906	256.5197448730469
Q8NCN4	168.58253479003906	174.59744262695312	173.37606811523438	169.52023315429688
Q8NCN5	491.6436767578125	444.6298522949219	451.5960998535156	491.0104675292969
Q8NCS4	153.50894165039062	162.0340118408203	NaN	138.09344482421875
Q8NCW5	2039.1339111328125	2078.98828125	2098.96337890625	2086.970458984375
Q8ND04	764.275390625	685.6538696289062	769.0404663085938	630.4324951171875
Q8ND24	208.226318359375	217.3831329345703	226.6552734375	220.30165100097656
Q8ND56	903.563232421875	953.9454956054688	865.302978515625	995.8179931640625
Q8ND76	175.38534545898438	210.69923400878906	199.88682556152344	137.9949951171875
Q8ND82	110.38182067871094	107.86370849609375	120.41075134277344	96.30179595947266
Q8NDA8	43.55345153808594	53.786014556884766	29.503864288330078	27.501251220703125
Q8NDC0	2239.38330078125	2472.052734375	2462.067138671875	2239.09130859375
Q8NDD1	210.30184936523438	201.43955993652344	200.32583618164062	198.0037078857422
Q8NDF8	182.0598602294922	205.62437438964844	186.5128173828125	165.02743530273438
Q8NDH3	291.00128173828125	326.2266540527344	324.6591491699219	317.1106262207031
Q8NDI1	189.9362030029297	182.781494140625	189.9911346435547	186.27557373046875
Q8NDT2	165.0525360107422	177.51043701171875	163.82879638671875	132.38661193847656
Q8NDV7	188.10169982910156	186.4914093017578	231.61236572265625	202.07794189453125
Q8NDX5	348.3030700683594	300.23785400390625	327.209228515625	315.78546142578125
Q8NDX6	152.4446563720703	115.4695053100586	165.36378479003906	117.3565673828125
Q8NDZ4	119.87792205810547	95.21768188476562	107.55565643310547	92.4515609741211
Q8NE01	322.0647888183594	335.0913391113281	290.1522216796875	295.1156311035156
Q8NE35	NaN	76.76824951171875	NaN	72.91291809082031
Q8NE71	2215.381103515625	2219.581787109375	2154.0556640625	2186.635498046875
Q8NE86	1228.365234375	1232.63134765625	1352.6881103515625	1262.94091796875
Q8NEB9	550.4812622070312	551.8339233398438	549.35986328125	597.1407470703125
Q8NEC7	115.92265319824219	95.16497802734375	104.59175109863281	99.47985076904297
Q8NEF9	413.05316162109375	396.2529602050781	394.6119689941406	415.30303955078125
Q8NEJ9	372.80706787109375	376.513427734375	377.4449157714844	359.0442810058594
Q8NEL9	366.17181396484375	209.37388610839844	289.25274658203125	267.885498046875
Q8NEM0	106.68183898925781	111.69412231445312	100.48950958251953	99.46575927734375
Q8NEM2	431.3642883300781	421.54754638671875	430.84521484375	437.71392822265625
Q8NEM7	78.49905395507812	76.8211441040039	76.33464813232422	56.82712173461914
Q8NEN9	173.3218536376953	130.3285675048828	166.64794921875	153.71617126464844
Q8NEU8	139.0081787109375	121.88252258300781	125.18650817871094	105.75529479980469
Q8NEW0	514.3428344726562	492.6733093261719	483.68951416015625	490.8021545410156
Q8NEY8	670.7184448242188	672.1221923828125	636.949462890625	651.9381713867188
Q8NEZ2	234.89720153808594	237.3709259033203	215.93206787109375	239.75381469726562
Q8NEZ3	155.21490478515625	138.45594787597656	116.91452026367188	101.27069854736328
Q8NEZ4	221.0095977783203	149.26644897460938	139.64700317382812	152.55616760253906
Q8NEZ5	1281.058349609375	1254.1331787109375	1251.9434814453125	1219.9766845703125
Q8NF37	3360.61474609375	3483.29443359375	3369.9130859375	3309.437744140625
Q8NF50	181.78216552734375	191.82138061523438	179.9774627685547	166.96624755859375
Q8NF64	126.02037811279297	104.13990020751953	102.29165649414062	87.42105102539062
Q8NF91	2622.51318359375	2812.406494140625	2397.394287109375	2692.791259765625
Q8NFA0	215.40274047851562	223.03128051757812	204.56405639648438	189.45252990722656
Q8NFC6	275.2506408691406	284.6304016113281	270.1251220703125	287.37408447265625
Q8NFD5	222.45530700683594	214.4356231689453	207.9681854248047	231.00390625
Q8NFF5	432.47906494140625	410.87225341796875	431.76422119140625	402.69677734375
Q8NFG4	1530.3857421875	1335.3985595703125	1413.6068115234375	1506.10888671875
Q8NFH3	1271.2860107421875	1304.158935546875	1316.6019287109375	1346.8529052734375
Q8NFH4	1363.2332763671875	1311.3294677734375	1358.7110595703125	1433.6265869140625
Q8NFH5	602.0313720703125	617.490478515625	624.5108642578125	591.048828125
Q8NFI3	235.0824432373047	210.1789093017578	188.1183624267578	223.4588165283203
Q8NFJ5	474.2313232421875	470.1450500488281	463.96173095703125	431.2476806640625
Q8NFQ8	738.4564208984375	764.3248901367188	729.6761474609375	757.8475341796875
Q8NFT8	500.2247314453125	476.3461608886719	454.79290771484375	453.7807312011719
Q8NFU5	40.03480911254883	44.37004089355469	55.77224349975586	49.81871032714844
Q8NFV4	375.7743225097656	337.045654296875	370.45379638671875	358.92694091796875
Q8NFW8	228.44866943359375	234.40176391601562	242.52789306640625	230.5779571533203
Q8NFX7	331.91595458984375	250.5545196533203	285.9490661621094	293.37994384765625
Q8NFZ0	427.0815124511719	398.4400634765625	384.7818298339844	431.9463195800781
Q8NG08	181.50936889648438	122.72535705566406	133.6041717529297	125.50824737548828
Q8NG11	19.657787322998047	28.892215728759766	27.46609878540039	42.88689422607422
Q8NG31	268.6014404296875	276.9527893066406	294.3985595703125	281.69561767578125
Q8NG68	185.38099670410156	160.4674835205078	137.78160095214844	154.49664306640625
Q8NHG7	163.79931640625	147.99285888671875	187.21852111816406	156.22474670410156
Q8NHG8	1004.0729370117188	1052.2874755859375	920.1361083984375	920.5224609375
Q8NHH9	363.2910461425781	358.7225646972656	360.60015869140625	333.1802062988281
Q8NHM5	341.7384948730469	312.8535461425781	354.2213134765625	318.2058410644531
Q8NHP6	257.7563781738281	231.13926696777344	258.8310241699219	209.9125213623047
Q8NHP8	555.0097045898438	506.0156555175781	505.2552490234375	515.2174682617188
Q8NHQ8	68.13787841796875	97.62399291992188	83.11016082763672	68.59296417236328
Q8NHQ9	333.4497375488281	310.9495849609375	345.960205078125	335.9681701660156
Q8NHV4	252.710205078125	267.30792236328125	242.71835327148438	230.89195251464844
Q8NHX9	NaN	250.2496337890625	234.69773864746094	282.6214904785156
Q8NHY2	22.12914276123047	17.01546859741211	22.152477264404297	18.789566040039062
Q8NHZ8	146.0243377685547	138.7505340576172	131.79931640625	161.58645629882812
Q8NI08	382.12969970703125	418.965087890625	408.7658996582031	415.4186706542969
Q8NI22	788.8111572265625	912.982666015625	850.0963134765625	894.754150390625
Q8NI27	1968.3800048828125	1903.75439453125	1805.120849609375	1837.0107421875
Q8NI29	55.852516174316406	91.07461547851562	NaN	63.81071090698242
Q8NI35	366.99005126953125	360.6771240234375	349.77264404296875	360.4397277832031
Q8NI36	2359.00341796875	2423.531982421875	2477.699462890625	2477.378662109375
Q8NI37	42.759979248046875	43.73002243041992	42.84022521972656	NaN
Q8NI60	391.6647033691406	410.35382080078125	393.34613037109375	375.7011413574219
Q8NI77	252.58592224121094	251.08428955078125	327.9114990234375	332.89520263671875
Q8TA86	190.41162109375	173.29721069335938	155.58914184570312	188.82847595214844
Q8TAA5	220.42996215820312	203.99208068847656	228.66665649414062	191.08486938476562
Q8TAA9	722.2901611328125	719.9143676757812	758.6674194335938	847.979736328125
Q8TAD4	254.5106658935547	307.1546936035156	227.2834930419922	339.8328857421875
Q8TAD8	122.70658111572266	123.91170501708984	123.16785430908203	115.78133392333984
Q8TAE8	855.235595703125	911.610595703125	925.9456176757812	918.0301513671875
