Protein.Group	Protein.Names	Genes	First.Protein.Description	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A5_1_22639.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-A11_1_22645.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B5_1_22651.d	D:\Patricia_nature_protocol_paper\raw_files\Optimal_dia-PASEF_60SPD\20201218_tims03_Evo03_PS_SA_HeLa_200ng_300-1200_12scans_2steps_21min_8cm_S2-B11_1_22657.d
P55061				34667.9	38336	40601.1	44577.8
P55072				672153	710680	700896	717152
P55081				45247.3	45590.4	43861.5	42722.8
P55082					6461.97		
P55084				285884	299535	293795	294708
P55145				250655	271687	261542	235602
P55196				10684.2	11473.1	12332.7	13128.8
P55197				2502.19	2483.68	4056.92	2040.65
P55198				1904.09	1815.43		3153.3
P55199				24405.5	24649.7	25240.2	28410.1
P55201				13530.8	1308.49		15939.2
P55209				1.0418e+06	1.12529e+06	1.15357e+06	1.14937e+06
P55210				116750	90057.9	84012.8	80000.6
P55211				46358.8	39224.4	45342.6	39706.9
P55212				22338.6	24503	21574.4	25928.8
P55263				119540	121220	117336	121778
P55265				175243	185807	180104	185958
P55327				229039	203713	208861	290220
P55347				17814.1	22122.8	18650.5	16436.7
P55735				184829	195109	194035	206883
P55769				594854	660503	683177	666495
P55786				317756	328812	323843	332758
P55789				13245.8	15998.2	13806.2	12365.3
P55795				233465	252452	240467	250511
P55809				250894	239938	237698	238208
P55884				382000	387195	412996	390262
P56134				466540	439344	441776	394454
P56181				33528.9	29106.6	34211.1	31953.1
P56182				193445	201351	197276	192734
P56192				348703	361384	357529	350701
P56199				9025.76	10479.8	9786.14	10297.8
P56211				98182.6	91463.9	82147.7	91539.8
P56270				15538.2	17193.4	13906.7	18629.1
P56282				13778	12703.7	10740	12945
P56377				10598.3	12232.9	12340.5	5809.52
P56378				6324.8	7983.37	5656.02	
P56385				206142	194974	192710	206622
P56524				19097.4	16365.9	20623.3	20243.2
P56537				539378	571756	626895	596550
P56545				115637	115577	114798	117564
P56556				25968.8	28248	25574.5	27090.2
P56557				25275.3	18722.2	14508.2	15721.2
P56589				21872	21579.4	28084.9	22592.7
P56749				9794.59	13134.1	10717.4	16050.1
P56937				35761.8	33939.4	31245.1	31633.3
P56945				31180.2	31657.3	32529.4	33313.1
P56962				8049.2	14157	7115.7	9164.61
P57060				4681.96	5071.4	4467.19	5142.4
P57071				35083.4	39495.6	60548	71109.6
P57076				61838.4	60198.8	56546.7	62042.9
P57081				74203.9	79061.1	74073.4	77165.6
P57086				6357.75	9766.69	8018.49	6540.44
P57088				374052	381912	373872	390047
P57105				8249.45	13603.2	14763.9	14894.6
P57678				130230	128133	126159	122369
P57721				136379	130782	131653	131960
P57737				19278	20659.2	19553.2	20558.4
P57740				116328	114652	117186	110881
P57764				17400.9	23436.2	23144.2	22831.3
P57768				9037.99	1933.69	4954.87	4491.08
P57772				33932.3	33544.5	33032.8	34904
P58004				10098.6	12299.4	9142.74	9106.86
P58107				86568.5	89376.4	92143.2	92717
P58317				2799.31		2691.35	
P58511				7074.99	7842.7	6740.67	6401.49
P58546				453505	474015	421114	408600
P58557				24156.3	25287.9	30458.5	35328
P59780				13247.3	10587.2	13721.7	13766
P59826				13254.1	11729.6	12531.2	14044
P59998				287361	335201	345993	345542
P60002				14980.1	12978.6	14509.6	11942.1
P60059				163125	153566	146501	152915
P60174				1.45556e+06	1.49367e+06	1.42256e+06	1.49317e+06
P60228				493299	504781	488080	464758
P60468				258091	261727	262955	264423
P60484				37010.6	38962.3	38790.5	49051
P60510				70597.3	79021.1	91115.2	77932
P60520				140413	139057	135350	149134
P60602				148293	174338	172554	174306
P60604				75688.6	73125.4	69689.6	69007.1
P60660				613170	624517	633924	651127
P60673						11872.1	
P60709				2.60657e+06	2.55444e+06	2.78553e+06	2.88851e+06
P60842				1.27479e+06	1.40067e+06	1.38307e+06	1.40992e+06
P60866				886774	922719	888623	849107
P60891				104149	110377	100640	99645
P60900				667302	696164	717667	694564
P60903				314372	328068	279637	270394
P60953				181553	206629	207401	203092
P60981				363620	380705	362380	354438
P60983				80546	77418.6	73477.5	72850.5
P61006				175063	178965	167847	158999
P61009				135988	133172	134542	132914
P61011				95215	96088.7	95068.6	97784.2
P61019				298521	292948	274912	313709
P61020				34347.1	37035.4	36703	35882.4
P61024				100699	107865	101052	104310
P61026				490278	465145	421053	446927
P61073				3716.21	5094.73	5729.94	4613.33
P61081				246212	247599	244076	214486
P61086				122127	116011	118388	118232
P61088				404588	441805	450967	485900
P61106				230501	249544	247185	255352
P61158				295622	313317	323923	326616
P61160				344456	335458	364223	329617
P61163				159748	173122	170668	161315
P61201				199416	196689	183859	184304
P61204				36395.7	35411.9	34498.9	26271.4
P61218				17641.6	24922.7	22968.7	16202.1
P61221				124885	126767	132567	134753
P61224				211659	220401	234390	241356
P61225				51009.5	44520.6	47280.1	44210.5
P61244				22271.8	23188.1	17584.9	18083.8
P61247				1.23976e+06	1.31288e+06	1.25079e+06	1.2924e+06
P61254				1.22863e+06	1.36689e+06	1.32967e+06	1.36586e+06
P61289				1.07751e+06	1.12282e+06	1.09237e+06	1.04957e+06
P61313				816372	849958	807173	797799
P61326				1577.81	3681.54	3407.34	2388.13
P61353				684432	724329	711812	733679
P61421				100070	106019	114046	112931
P61457				134075	125412	131418	137107
P61513				348952	366316	338085	349705
P61586				580336	568698	596241	583209
P61599				50524	54368.7	49350.8	49157.6
P61601				175655	144608	140026	136769
P61604				1.39594e+06	1.66804e+06	1.61814e+06	1.584e+06
P61619				142441	139292	139782	137110
P61758				321026	309915	303924	326362
P61764				67787.7	69012.6	68502.8	69282.8
P61769				136164	169790	153576	155621
P61803				214608	213660	201387	195356
P61916				33396.8	27048.5	31405.5	32471.5
P61923				217658	218253	190750	196595
P61952				5304.98	4685.57	4544.6	4909.93
P61956				873642	864904	864485	791632
P61960				281560	270903	253257	231863
P61962				72056.7	78203.1	77539.1	77722.3
P61964				125808	111821	110098	112388
P61966				69137.6	74343.1	61400.5	64612.9
P61968				8684.23	12285.3		5596.02
P61970				238798	229389	213207	219886
P61978				1.43467e+06	1.57796e+06	1.50506e+06	1.54267e+06
P61981				826474	898482	933422	916980
P62068					4587.38		
P62070				60117	68221.5	62981.4	66845.7
P62072				42288.5	40319	35754.8	38703.3
P62081				648081	716732	706749	714341
P62136				532145	536018	480366	426468
P62140				165567	172344	186053	181002
P62166				20139.2	21546.1	25152.1	21235.3
P62191				175192	185383	193246	193424
P62195				252613	255946	245521	247792
P62241				1.57953e+06	1.62805e+06	1.65532e+06	1.67731e+06
P62244				781453	750688	818565	757060
P62249				1.63516e+06	1.9273e+06	1.67904e+06	1.75422e+06
P62253				38610.3	43984.8	44564.4	45413.1
P62256				110833	136110	127137	123835
P62258				2.05056e+06	1.74425e+06	1.44444e+06	1.42397e+06
P62263				959488	1.01215e+06	1.03933e+06	1.03449e+06
P62266				434320	465054	459771	489742
P62269				2.39848e+06	2.48709e+06	2.42117e+06	2.41602e+06
P62273				254903	249103	229256	228780
P62277				903443	958250	931097	931845
P62280				709777	695723	722610	714455
P62304				1.34063e+06	1.32224e+06	1.2599e+06	1.19541e+06
P62306				248150	270457	296125	313009
P62310				117057	173766	138198	171423
P62312				60160.6	64188	57611.5	58222.3
P62314				82326.4	77530.8	83001.3	72851.9
P62316				432647	394542	422404	400369
P62318				474616	542579	507476	491676
P62328				648341	652206	672628	675468
P62330				64989.1	66564.4	69773	69664.5
P62333				294746	300797	293414	285675
P62341				20186.6	23205.3	21179.5	14117.5
P62380				13881	12679.4	13104.6	14099.2
P62424				1.35141e+06	1.45243e+06	1.36254e+06	1.39709e+06
P62487				33609.2	32956.3	34199.7	31366.8
P62491				296105	305065	277313	277313
P62495				382043	379513	339098	328378
P62633				274827	272326	304054	297628
P62699				6675.22	4671.81	7470.91	5510.81
P62701				825140	892044	850177	873625
P62714				477770	486022	481440	480771
P62745				158159	170070	166179	176893
P62750				1.42327e+06	1.39622e+06	1.45687e+06	1.44938e+06
P62753				1.19402e+06	1.26606e+06	1.18567e+06	1.24438e+06
P62805				3.24028e+06	3.42823e+06	3.51115e+06	3.3444e+06
P62820				1.33715e+06	1.32595e+06	1.29882e+06	1.25171e+06
P62826				2.26384e+06	2.3292e+06	2.16956e+06	2.22714e+06
P62829				1.59992e+06	1.65935e+06	1.71076e+06	1.69794e+06
P62834				185515	197040	189690	188880
P62837				300973	329476	324961	349629
P62841				265086	267183	294604	309986
P62847				1.03487e+06	937258	916748	861716
P62851				1.60635e+06	1.59638e+06	1.50791e+06	1.5169e+06
P62854				265148	321216	369906	350287
P62857				2.39341e+06	2.45117e+06	2.35444e+06	2.37761e+06
P62861				260345	229620	342900	389048
P62873				294139	330453	348280	352757
P62875				66728.1	62694.5	63853.5	64269.4
P62877				70947.9	58668.5	62962.5	59035.7
P62879				175465	178927	182302	188587
P62888				711432	712819	733330	723618
P62899				1.15102e+06	1.16528e+06	1.16767e+06	1.16106e+06
P62906				1.02588e+06	1.06273e+06	1.0519e+06	1.06231e+06
P62910				730959	727391	714149	713941
P62913				1.18896e+06	1.24039e+06	1.0928e+06	1.1368e+06
P62917				499321	506283	504065	503137
P62937				5.03877e+06	5.09052e+06	5.21744e+06	5.18527e+06
P62942				356586	376867	371627	378916
P62979				3.07651e+06	2.92913e+06	2.95352e+06	2.96096e+06
P62987				20278.7	11969.5	11972.7	13548.1
P62993				142656	144374	153072	159098
P62995				122211	135532	144795	147046
P63000				631357	635319	652719	611097
P63010				313911	291755	262075	266230
P63092				135499	137156	132855	136287
P63096				107818	101729	112194	111432
P63098				181615	201007	213048	224653
P63104				1.7061e+06	1.7973e+06	1.94268e+06	1.93186e+06
P63146				21456.3	20958	24096.3	26512.9
P63151				173462	179234	187274	193696
P63165				88176.9	85115.5	78562.2	69869.4
P63167				182438	183373	218591	212081
P63172				76240.9	91595.2	85685.6	94284.9
P63173				292597	303826	303514	304731
P63208				252059	245370	263328	261814
P63218				28254.5	29032.1	33191.9	24954.3
P63220				1.04914e+06	1.14152e+06	1.02806e+06	1.03188e+06
P63241				667865	711679	665475	659080
P63244				983888	1.07008e+06	1.04698e+06	1.08958e+06
P63261				4.03724e+06	4.14518e+06	3.93617e+06	3.99897e+06
P63272				61769	47959	57932.9	56755.9
P63279				358581	330198	348101	362055
P63313				1.4356e+06	1.44839e+06	1.37701e+06	1.34923e+06
P67775				219300	204339	223118	220496
P67809				732174	779654	776832	781957
P67812				200312	207362	202562	188010
P67870				266676	351752	321248	321988
P67936				1.94478e+06	1.92617e+06	1.91108e+06	1.85018e+06
P68032				1.40073e+06	1.34804e+06	1.37177e+06	1.37908e+06
P68036				357433	365870	356425	361606
P68104				3.2569e+06	3.55332e+06	3.38188e+06	3.41462e+06
P68133					7889.9	11477.5	15660.4
P68366				2.16379e+06	2.37044e+06	2.44819e+06	2.49448e+06
P68371				2.2854e+06	2.3709e+06	2.60858e+06	2.70903e+06
P68400				259234	246889	235026	234787
P68402				334796	358474	327175	316520
P68431				60888.1	82114.9	71895.6	54345.7
P68871				1.52265e+06	1.67602e+06	1.62733e+06	1.65167e+06
P69905				696155	978909	971096	1.02591e+06
P78310				92006.4	87561.9	88252.5	88368
P78316				74778.6	79644	78101	79196.1
P78317				10064.3	7455.91	11033.3	8141.99
P78318				58565.3	60245.1	60153.5	60098.8
P78330				135584	134750	135116	131917
P78332				26644.6	27150.4	27672.8	24628.1
P78337					1847.74		
P78344				186057	182812	184514	178798
P78345				68167.3	71191.8	71185.9	61093.3
P78346				40047.4	35373.4	44745.8	34326.2
P78347				182356	187378	192401	188411
P78356				10077.1	11340.7	10897.2	10002.5
P78362				45219	46068.6	41286	49998.2
P78368				4395.63	4753.27	4875.03	5268.76
P78371				862711	886928	761752	803796
P78381				47510	46170	29711.1	48969.9
P78383				13913.4	14607.3	13135.9	3627.82
P78406				98148.5	96707.1	97931.3	99551.5
P78413				39151.9	40142.3	39663.3	41685.3
P78417				1.00834e+06	911144	967082	892647
P78527				604711	628658	611387	611151
P78536				17039.1	19005.2	13083.9	14441
P78537				18699.3	19053.7	23027.1	24027.7
P78540				59960.2	64415.9	58078.1	55654.2
P78549				24769.2	28897.9	33833.7	32533.9
P78559				3562.91		6261.81	
P78560				13088.4	12114	13549.1	10983.3
P78562				17693.6			
P78563				32694.5	33595	35422.6	38953.4
P79522				10540.8	11042.8	9694.21	9944.84
P80217				46117.5	36787.7	35054.9	34874
P80303				74812.5	75174.4	70648.6	59429.3
P80723				316799	284401	357242	345180
P81274				6093.93	5256.41	5116.09	2671.13
P82094				35146.6	33129.7	36368.5	34824.4
P82650				116553	117410	115007	108566
P82663				49436	52070.2	51686.3	53399.6
P82664				87423.1	80983.5	88273.4	88380.1
P82673				81411.8	79511.4	69453	71246.5
P82675				16663.7	22257.8	13786.1	23534.4
P82909				89377.6	88926.5	84860.1	76224.8
P82912				54414.6	55549.3	63527.7	55509.8
P82914				40684.7	38097.9	38521.7	38241.8
P82921				35787.8	33000.9	39986.6	32466
P82930				57731.7	67208.7	73226.7	75041.3
P82932				58135.3	64625.1	64599.7	55800.6
P82933				94646.1	87174.2	88773.9	88623.3
P82970				37949.3	34423.3	34659.8	37341.7
P82979				340528	326612	333196	346539
P83111				10178.6	15274	18364.8	15880.9
P83369				13431.2	14688.5	14417	11376.1
P83436				74984.4	81890.7	88688.9	75384.2
P83731				426797	486797	501060	528786
P83876				77234.1	77956	69986.9	74353.4
P83881				19462.8	25581	15532.6	
P83916				53601.5	48618.8	52724.8	53696.6
P84022				5230.65	4330.35	2356.92	
P84077				708006	782314	765195	772932
P84085				115355	113708	96012	105240
P84090				801369	805203	839220	820723
P84095				39706.1	39761.9	27437.8	33141
P84098				973798	1.08047e+06	926703	1.0127e+06
P84101				16241.3	17256.1	19536.2	21118.4
P84103				1.04106e+06	1.12621e+06	1.13048e+06	1.19216e+06
P84157				31555	30172.5	29730.2	26583
P85037				32042.6	29604.9	32720.6	30692.1
P86790				45676.5	42508.1	36143.7	42433.2
P98082				434611	370891	403885	372982
P98160				21896.1	15570.7	21516.9	18060.4
P98170				12281.2	12767.8	14971.6	14280.9
P98172				5400.91	8127.05	7857.5	10254.1
P98173				5306.68	7284.12	5837.39	5990.29
P98175				128613	103295	127496	122295
P98179				95507.4	106570	115564	124594
P98182				3345.77	5216.7	5192.74	5577.58
P98194				29335.9	30634.8	29654.9	29768.5
P98196				55361.8	57914.8	58331.9	61310.2
P99999				167347	193240	188257	198875
Q00013				7644.94		4676.74	8472.24
Q00059				201481	203071	186616	186227
Q00169				53507	60296.6	60136.6	59045
Q00325				609344	687336	716053	718232
Q00341				451931	446636	430648	420464
Q00403				72159.7	71898.8	68342.4	74535.3
Q00534				169734	180099	181967	181716
Q00535				119163	125929	116701	116654
Q00536				24414.4	24115.1	22131.7	21494.9
Q00577				37463.5	47476.2	51425.1	54054.8
Q00587				31416.2	33645.8	29825.8	28047.4
Q00597				6617.65	4686.3	6313.44	3098
Q00610				1.1555e+06	1.18852e+06	1.17976e+06	1.19203e+06
Q00613				46554.4	49482	47516.7	53303.5
Q00653				22637.4	23899.1	22020.9	21971.1
Q00688				212661	218226	211263	205408
Q00765				201374	198384	200085	185146
Q00796				181837	173841	173489	177092
Q00839				1.36767e+06	1.39833e+06	1.31727e+06	1.34414e+06
Q01081				194680	206037	207446	199283
Q01082				260375	276824	275939	273452
Q01085				162044	124998	129230	116247
Q01105				1.16569e+06	1.25504e+06	1.26002e+06	1.24542e+06
Q01130				231589	278362	278196	269732
Q01151							29940.1
Q01167				16096.4	16073.8	17282	17311
Q01196				9825.35	6936.59	4737.39	7798.11
Q01415				40916.2	43362.9	35244.8	34410.7
Q01433				42940.9	47179	47831.1	48349.4
Q01518				894494	925188	938937	912941
Q01581				53515.5	49260.5	43402.7	43953
Q01628				711570	711610	688835	718995
Q01629				24662.1	33750.6	35433.6	35163.8
Q01650				410845	396515	439466	409056
Q01658				117707	105057	106206	105692
Q01664				31790	25536.3	24048.3	23951.1
Q01780				68472.7	68428.3	64978.2	67037
Q01804				24977.4	21868.3	24415.4	28091.3
Q01813				556346	566528	559695	576302
Q01831				23563.7	21145.3	20504.2	23392.6
Q01844				223887	213727	226997	196258
Q01850				43490.3	31233.1		40446.7
Q01968				23116.1	21978.3	21991.7	24203.4
Q01970				56285	54929.8	52408.6	51438.6
Q01974				12319.4	12177.1	11772.6	12861.8
Q01995				8036.05	9193.78	6075.05	7785.19
Q02040				9311.8	11136.3	13416.4	11886.1
Q02083				10521.7	10630.2	14824.6	12616.9
Q02086				6469.63	5611.72	4934.58	4449.93
Q02127				40822.3	36139.6	35412.8	37134.3
Q02218				91377.5	89531.2	88565.8	90227.2
Q02241				67524.2	69925.9	66707.9	67512.7
Q02252				13248.5	13025	13957.3	9170.91
Q02388				24384.7	24297.1	27178.3	33532.3
Q02447				10876	10576.4	10647.4	11645.7
Q02487				87960.7	77046.8	72862.2	79523.7
Q02535				13380	13217.9	14224.7	9922.16
Q02543				621283	603246	566196	584400
Q02750				57096.5	58428.2	51440.9	56253.7
Q02790				436118	455490	460656	477757
Q02809				209771	197408	186854	174173
Q02818				60932.7	63636.6	61400.4	63807.5
Q02833				6859.78	10486.7		9364.28
Q02878				907474	878889	886693	856985
Q02880				100046	104335	94968.6	92502.1
Q02930				8273.67	10069.3	7693.42	6669.42
Q02952				464677	452351	451113	424339
Q02978				79209.3	85538	82150.9	84566.3
Q03001				287655	308375	301857	292387
Q03111				22561.8	18335.7	19922.8	23205
Q03112				15893.2	16756.6	14646.9	15777.1
Q03113				9700.33	11001	11330.3	10497.9
Q03135				7982.28	6088.96	6046.19	4467.42
Q03154				23334.2	20822.9	21997.6	22195
Q03164				66886.3	67701.6	58689.2	53815.4
Q03167				8683.9	4826.9	8489.77	7457.08
Q03169				13494.5	13037.5	13224	13637.3
Q03188				9302.25	8680.53	13429.7	
Q03252				135840	134830	135463	134418
Q03393				55817.8	57267.3	50114.8	50568
Q03405				5743.79	7397.34	8689.44	8599.48
Q03426				21926.9	20819.6	20174.5	22450.5
Q03468				21069.3	20083.9	20850.1	24475.2
Q03518				56642.4	56053.9	50984.8	61035.7
Q03519				34676.5	36038.8	39427.6	41018.5
Q03701				119816	118997	115625	115457
Q04206				40290.5	37860.5	36901.6	37322.2
Q04323				179152	198638	195037	199911
Q04446				143580	155387	148470	148842
Q04637				797594	714547	694496	697933
Q04656				2865.25	3605.9	3033.84	3629.34
Q04695				1.01419e+06	1.05317e+06	1.04007e+06	1.08222e+06
Q04721				14638.9	21444.2	17391.2	17837.7
Q04726				35308.4	37371.6	34615.7	37249.3
Q04760				667116	745066	775325	794604
Q04771				47034.7	44429.5	54070.7	32409.7
Q04828				13609.2	3746.65	6241.68	7245.62
Q04837				591271	585613	615546	590381
Q04864				9791.64	10314.8	8734.81	10649.5
Q04912				3077.29	4965.47	5267.06	3720.19
Q04917				229419	228487	244243	237351
Q04941				246862	247685	244932	261231
Q05048				49255.1	63171.8	57901.8	59080.7
Q05086				21850.3	21605.5	21454.8	24094.2
Q05209				26439.4	24473.4	24398.2	26162.8
Q05397				81391.3	85536.2	72787.2	76766.9
Q05513				12231.6	13121.7	14640.3	11716.4
Q05519				118323	121996	112340	102564
